fold1, precison,fold2, precison,fold3, precison,fold4, precison,fold5, precison,fold6, precison,fold7, precison,fold8, precison,fold9, precison,fold10, precison
no_jkws_3,0.593333333,no_dws_3,0.538888889,no_dws_2,0.582222222,no_ws_1,0.572222222,no_dws_2,0.595555556,no_kpws_3,0.594444444,no_jws_1,0.574444444,no_jkpws_3,0.531111111,no_kpws_3,0.58,no_kpws_3,0.56
no_djkw_1,0.593333333,no_djws_4,0.53,no_ws_1,0.575555556,no_kpws_2,0.566666667,no_ws_1,0.585555556,no_jws_1,0.593333333,no_ws_1,0.573333333,no_jws_1,0.527777778,no_ws_1,0.577777778,no_kws_2,0.542222222
no_jkpws_3,0.59,no_ws_1,0.52,no_jws_1,0.574444444,no_kpws_3,0.564444444,no_djkpws_4,0.585555556,no_kws_3,0.591111111,no_kpws_3,0.572222222,no_jpws_1,0.524444444,no_pws_1,0.57,no_ws_1,0.528888889
no_kpws_3,0.583333333,no_dkpws_3,0.518888889,no_jpws_1,0.572222222,no_jws_1,0.552222222,no_pws_1,0.578888889,no_jpws_1,0.59,no_djkpws_4,0.557777778,no_jkws_3,0.522222222,no_jws_1,0.568888889,no_dkpws_2,0.521111111
no_djkpws_2,0.577777778,no_jpws_1,0.513333333,no_kpws_2,0.568888889,no_jpws_1,0.55,no_dkpws_3,0.571111111,no_kpws_2,0.586666667,no_jpws_1,0.555555556,no_kpws_3,0.515555556,no_djkpws_4,0.562222222,no_dkws_4,0.518888889
no_djkpws_3,0.567777778,no_kpws_1,0.507777778,no_djkpws_4,0.556666667,no_djkpws_2,0.533333333,no_jws_1,0.568888889,no_djkpws_4,0.574444444,no_pws_1,0.554444444,no_dkws_4,0.503333333,no_jpws_1,0.56,no_pws_1,0.517777778
no_djkws_3,0.566666667,no_djkpws_4,0.507777778,no_jkws_2,0.546666667,no_djkpws_3,0.532222222,no_djkpws_3,0.565555556,no_dkws_4,0.567777778,no_kpws_2,0.536666667,no_kpws_1,0.495555556,no_dkws_4,0.56,no_dkpws_3,0.517777778
no_pws_1,0.565555556,no_djkpws_3,0.496666667,no_dkpws_4,0.544444444,no_jkws_2,0.53,no_djkpws_2,0.562222222,no_kpws_1,0.565555556,no_kws_2,0.534444444,no_kws_2,0.495555556,no_djkpws_2,0.557777778,no_dkpws_4,0.517777778
no_djkws_4,0.555555556,no_dkpws_2,0.495555556,no_dkws_4,0.543333333,no_djkpws_4,0.527777778,no_dkws_4,0.558888889,no_dkws_3,0.555555556,no_djkpws_2,0.528888889,no_djkpws_4,0.488888889,no_dkpws_4,0.55,no_djkpws_3,0.515555556
no_ws_1,0.551111111,no_jws_1,0.494444444,no_djkpws_3,0.542222222,no_djkws_3,0.526666667,no_kws_2,0.558888889,no_dkpws_3,0.551111111,no_djkpws_3,0.525555556,no_dkpws_4,0.487777778,no_kpws_1,0.544444444,no_jkws_2,0.513333333
no_dkpws_2,0.551111111,no_djkpws_2,0.494444444,no_kpws_1,0.532222222,no_dkpws_3,0.515555556,no_kpws_1,0.558888889,no_dkpws_4,0.551111111,no_djkws_3,0.517777778,no_dws_1,0.481111111,no_djkws_4,0.538888889,no_djkpws_2,0.513333333
no_dkpws_3,0.55,no_jkws_2,0.491111111,no_djkws_3,0.531111111,no_dkws_4,0.51,no_dkws_3,0.556666667,no_jkws_2,0.546666667,no_dkpws_4,0.516666667,no_jkws_2,0.477777778,no_dkws_3,0.537777778,no_djkpws_4,0.511111111
no_dkws_3,0.547777778,no_dkpws_4,0.488888889,no_kws_2,0.531111111,no_dws_1,0.507777778,no_jpws_1,0.555555556,no_djkpws_2,0.546666667,no_djkws_2,0.516666667,no_dpws_1,0.474444444,no_djkpws_3,0.537777778,no_dkws_3,0.508888889
no_jkws_2,0.534444444,no_kws_2,0.482222222,no_dkws_3,0.527777778,no_dkws_3,0.506666667,no_djkws_3,0.552222222,no_djkpws_3,0.545555556,no_dkws_4,0.512222222,no_djkpws_3,0.472222222,no_dws_1,0.535555556,no_jpws_1,0.5
no_jws_1,0.532222222,no_dkws_3,0.475555556,no_djkpws_2,0.526666667,no_dpws_1,0.502222222,no_jkws_2,0.548888889,no_djkws_4,0.54,no_dkpws_3,0.511111111,no_djkpws_2,0.467777778,no_kws_2,0.531111111,no_djkws_4,0.5
no_jpws_1,0.522222222,no_djkws_3,0.473333333,no_dkpws_3,0.524444444,no_kws_2,0.5,no_dkpws_4,0.538888889,no_kws_2,0.538888889,no_kpws_1,0.506666667,no_dkpws_2,0.464444444,no_jkws_2,0.528888889,no_jws_1,0.495555556
no_dpws_1,0.516666667,no_dpws_1,0.471111111,no_djkws_4,0.516666667,no_dkpws_2,0.494444444,no_kws_1,0.532222222,no_dws_1,0.537777778,no_dkws_3,0.506666667,no_dkpws_3,0.462222222,no_dkpws_2,0.527777778,no_djkws_3,0.488888889
no_kpws_1,0.512222222,no_dkws_4,0.471111111,no_dws_1,0.506666667,no_dkpws_4,0.492222222,no_dkpws_2,0.526666667,no_djkws_3,0.53,no_djws_1,0.497777778,no_kws_1,0.454444444,no_dkpws_3,0.526666667,no_kpws_1,0.476666667
no_dws_1,0.505555556,no_jkpws_1,0.466666667,no_dpws_1,0.505555556,no_djkws_4,0.492222222,no_djkws_4,0.515555556,no_dpws_1,0.525555556,no_djkws_4,0.496666667,no_djkws_4,0.453333333,no_dpws_1,0.524444444,no_dws_1,0.471111111
no_kws_2,0.503333333,no_kws_1,0.455555556,no_dkpws_2,0.505555556,no_kpws_1,0.487777778,no_dws_1,0.512222222,no_dkpws_2,0.518888889,no_dws_1,0.493333333,no_dkws_3,0.451111111,no_djkws_3,0.516666667,no_dkws_2,0.464444444
no_djws_1,0.493333333,no_djkws_4,0.448888889,no_kws_1,0.494444444,no_djws_1,0.475555556,no_dpws_1,0.508888889,no_kws_1,0.515555556,no_djpws_1,0.49,no_djkws_3,0.45,no_djws_1,0.498888889,no_kws_1,0.453333333
no_djkws_2,0.492222222,no_dws_1,0.447777778,no_djpws_1,0.491111111,no_djpws_1,0.475555556,no_djkws_2,0.49,no_jkpws_1,0.508888889,no_dpws_1,0.483333333,no_djws_1,0.438888889,no_jkpws_1,0.497777778,no_djkws_2,0.452222222
no_djpws_1,0.487777778,no_djpws_1,0.434444444,no_jkpws_1,0.488888889,no_djkws_2,0.473333333,no_djpws_1,0.482222222,no_djws_1,0.502222222,no_kws_1,0.471111111,no_jkpws_1,0.437777778,no_kws_1,0.496666667,no_dpws_1,0.451111111
no_kws_1,0.478888889,no_jkws_1,0.417777778,no_djws_1,0.474444444,no_jkpws_1,0.448888889,no_djws_1,0.48,no_djpws_1,0.5,no_jkpws_1,0.471111111,no_djpws_1,0.437777778,no_djpws_1,0.496666667,no_djws_1,0.42
no_dkpws_1,0.47,no_dkpws_1,0.414444444,no_djkws_2,0.473333333,no_kws_1,0.442222222,no_jkpws_1,0.478888889,no_djkws_2,0.49,no_dkpws_2,0.466666667,no_djkws_2,0.403333333,no_dkws_2,0.48,no_djpws_1,0.416666667
no_dkws_2,0.46,no_djkws_2,0.414444444,no_dkws_2,0.453333333,no_dkws_2,0.413333333,no_dkws_2,0.462222222,no_dkpws_1,0.463333333,no_dkws_2,0.457777778,no_dkws_2,0.4,no_djkws_2,0.473333333,no_dkpws_1,0.415555556
no_jkpws_1,0.438888889,no_djws_1,0.412222222,no_jkws_1,0.444444444,no_dkpws_1,0.397777778,no_jkws_1,0.457777778,no_dkws_2,0.462222222,no_jkws_1,0.44,no_jkws_1,0.4,no_dkpws_1,0.464444444,no_jkpws_1,0.406666667
no_dkws_1,0.426666667,no_dkws_2,0.386666667,no_dkpws_1,0.436666667,no_jkws_1,0.396666667,no_dkpws_1,0.441111111,no_jkws_1,0.454444444,no_dkpws_1,0.401111111,no_dkpws_1,0.396666667,no_jkws_1,0.455555556,no_jkws_1,0.38
no_jkws_1,0.411111111,no_dkws_1,0.358888889,no_dkws_1,0.411111111,no_djkpws_1,0.357777778,no_dkws_1,0.415555556,no_dkws_1,0.408888889,no_dkws_1,0.364444444,no_dkws_1,0.353333333,no_dkws_1,0.411111111,no_dkws_1,0.37
no_djkpws_1,0.394444444,no_djkpws_1,0.353333333,no_djkpws_1,0.367777778,no_dkws_1,0.346666667,no_djkpws_1,0.37,no_djkpws_1,0.394444444,no_djkpws_1,0.344444444,no_djkpws_1,0.338888889,no_djkpws_1,0.392222222,no_djkpws_1,0.331111111
no_djkws_1,0.352222222,no_djkws_1,0.31,no_djkws_1,0.337777778,no_djkws_1,0.307777778,no_djkws_1,0.343333333,no_djkws_1,0.348888889,no_djkws_1,0.324444444,no_djkws_1,0.292222222,no_djkws_1,0.348888889,no_djkws_1,0.298888889
